Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
P18053	PSA4_DROME	reviewed	Proteasome subunit alpha type-4 (EC 3.4.25.1) (PROS-Dm29) (Proteasome 29 kDa subunit)	GO:0000502; GO:0004175; GO:0004298; GO:0005634; GO:0005737; GO:0005839; GO:0010498; GO:0010499; GO:0019773; GO:0043161	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q9V4X2	PGSC2_DROME	reviewed	Peptidoglycan-recognition protein SC2 (EC 3.5.1.28)	GO:0002814; GO:0005576; GO:0005615; GO:0006955; GO:0008270; GO:0008745; GO:0009253; GO:0016019; GO:0019730; GO:0032827; GO:0042834; GO:0045087; GO:0045752; GO:0050830; GO:0061060	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q01068	ESM3_DROME	reviewed	Enhancer of split m3 protein (E(spl)m3) (HLH-m3)	GO:0000122; GO:0000977; GO:0001227; GO:0002052; GO:0005634; GO:0007219; GO:0009952; GO:0030154; GO:0043565; GO:0046983; GO:0050767; GO:1990837	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
O97179	ESM6_DROME	reviewed	Enhancer of split m6 protein (E(spl)m6)	GO:0001708; GO:0007399; GO:0007423; GO:0031625; GO:0045746	
Q9VZL7	GR63A_DROME	reviewed	Gustatory and odorant receptor 63a	GO:0003031; GO:0004984; GO:0005886; GO:0007165; GO:0007610; GO:0008340; GO:0008527; GO:0010037; GO:0016021; GO:0030424; GO:0030425; GO:0043025; GO:0050909; GO:0050912	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9W3L5	DM7A_DROME	reviewed	DM7 family protein CG15333		
P83295	GR64C_DROME	reviewed	Gustatory receptor for sugar taste 64c	GO:0005886; GO:0007165; GO:0008527; GO:0016021; GO:0033041; GO:0050909; GO:0050916	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P13360	GLAS_DROME	reviewed	Protein glass	GO:0000981; GO:0001745; GO:0001751; GO:0001752; GO:0003677; GO:0005634; GO:0006355; GO:0007601; GO:0007605; GO:0009649; GO:0010114; GO:0035271; GO:0043153; GO:0045944; GO:0046530; GO:0046872; GO:0060086	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P0C919	MOC2A_DROME	reviewed	Molybdopterin synthase sulfur carrier subunit (Molybdenum cofactor synthesis protein 2 small subunit) (Molybdenum cofactor synthesis protein 2A) (MOCS2A) (Sulfur carrier protein MOCS2A)	GO:0000166; GO:0005829; GO:0006777; GO:0019008; GO:0030366	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03051}.
Q9VCI0	ORN_DROME	reviewed	Probable oligoribonuclease (EC 3.1.-.-)	GO:0000175; GO:0003676; GO:0005634; GO:0005739; GO:0008946	
P12982	PP12_DROME	reviewed	Serine/threonine-protein phosphatase alpha-2 isoform (EC 3.1.3.16)	GO:0000164; GO:0000278; GO:0004722; GO:0005623; GO:0005634; GO:0005700; GO:0005737; GO:0005829; GO:0006470; GO:0007059; GO:0007080; GO:0007399; GO:0007411; GO:0007611; GO:0007623; GO:0008344; GO:0008355; GO:0008542; GO:0017018; GO:0030261; GO:0040011; GO:0046579; GO:0046872; GO:0048477; GO:0051225; GO:0072357; GO:0090263; GO:1904886	SUBCELLULAR LOCATION: Cytoplasm.
Q9V3U2	NHP2_DROME	reviewed	H/ACA ribonucleoprotein complex subunit 2-like protein (H/ACA snoRNP protein NHP2) (Nucleolar protein family A member 2-like protein)	GO:0000469; GO:0000470; GO:0003723; GO:0005732; GO:0031118; GO:0031120; GO:0031429; GO:0034513	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.
P14318	MP20_DROME	reviewed	Muscle-specific protein 20	GO:0005737; GO:0007520; GO:1901739	
P16423	POLR_DROME	reviewed	Retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM (Retrovirus-related Pol polyprotein from type II retrotransposable element R2DM) [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0046872	
Q9VB70	LST2_DROME	reviewed	Lateral signaling target protein 2 homolog	GO:0031901; GO:0046872	
Q9VLP7	MET14_DROME	reviewed	N6-adenosine-methyltransferase non-catalytic subunit (Karyogamy protein 4) (Methyltransferase-like protein 14) (dMettl14)	GO:0000381; GO:0001510; GO:0001734; GO:0003723; GO:0005634; GO:0005737; GO:0006397; GO:0007548; GO:0008380; GO:0030154; GO:0030237; GO:0036396; GO:0080009	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27919077, ECO:0000269|PubMed:28675155}.
P15215	LAMC1_DROME	reviewed	Laminin subunit gamma-1 (Laminin B2 chain)	GO:0005604; GO:0007435; GO:0007494; GO:0009887; GO:0009888; GO:0016477; GO:0033627; GO:0034446; GO:0061031; GO:0070831; GO:0071711; GO:0085029	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane. Note=Major component.
Q9V333	KDM4A_DROME	reviewed	Probable lysine-specific demethylase 4A (EC 1.14.11.-) (Probable JmjC domain-containing histone demethylation protein 3A)	GO:0000792; GO:0005634; GO:0006338; GO:0010628; GO:0016577; GO:0032452; GO:0032454; GO:0033169; GO:0035097; GO:0045892; GO:0046872; GO:0051864; GO:0070544	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00537}.
Q9U915	KAD2_DROME	reviewed	Adenylate kinase (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate kinase cytosolic and mitochondrial) (Adenylate monophosphate kinase)	GO:0004017; GO:0005524; GO:0005739; GO:0005758; GO:0005829; GO:0006172; GO:0046033; GO:0046034	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000255|HAMAP-Rule:MF_03168}. Mitochondrion intermembrane space {ECO:0000255|HAMAP-Rule:MF_03168}. Note=Predominantly mitochondrial. {ECO:0000255|HAMAP-Rule:MF_03168}.
Q9VG93	GSTD7_DROME	reviewed	Glutathione S-transferase D7 (EC 2.5.1.18)	GO:0004364; GO:0005737; GO:0006749; GO:0009636	
P49869	HR38_DROME	reviewed	Probable nuclear hormone receptor HR38 (dHR38) (Nuclear receptor subfamily 4 group A member 4)	GO:0000977; GO:0000978; GO:0001047; GO:0003707; GO:0004879; GO:0005102; GO:0005634; GO:0005667; GO:0005737; GO:0008270; GO:0035259; GO:0042335; GO:0043565; GO:0045944; GO:0046982; GO:0048082; GO:0071376	SUBCELLULAR LOCATION: Nucleus.
Q9VMJ7	KDM5_DROME	reviewed	Lysine-specific demethylase lid (EC 1.14.11.-) (Histone demethylase lid) (Jumonji/ARID domain-containing protein lid) (Protein little imaginal disks) (Retinoblastoma-binding protein 2 homolog)	GO:0003677; GO:0005634; GO:0006325; GO:0006338; GO:0007526; GO:0016577; GO:0030717; GO:0032452; GO:0032453; GO:0032922; GO:0033749; GO:0034647; GO:0034720; GO:0034721; GO:0035097; GO:0036098; GO:0043970; GO:0045475; GO:0045893; GO:0046872; GO:0051213; GO:0070193; GO:0070822; GO:2000737	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00355, ECO:0000255|PROSITE-ProRule:PRU00537, ECO:0000269|PubMed:17311883}.
P54366	GSC_DROME	reviewed	Homeobox protein goosecoid	GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0007275; GO:0042803; GO:0045892; GO:0046982	SUBCELLULAR LOCATION: Nucleus.
P09082	GSB_DROME	reviewed	Protein gooseberry (BSH9) (Protein gooseberry distal)	GO:0000977; GO:0005634; GO:0005737; GO:0006355; GO:0007268; GO:0007367; GO:0007419; GO:0007435; GO:0022008; GO:0045202; GO:0060025	SUBCELLULAR LOCATION: Nucleus.
P82384	LCP9_DROME	reviewed	Larval cuticle protein 9 (Larval cuticle protein IX)	GO:0005576; GO:0008010; GO:0008363; GO:0040003; GO:0062129	
Q960X8	HRS_DROME	reviewed	Hepatocyte growth factor-regulated tyrosine kinase substrate	GO:0001933; GO:0005768; GO:0005829; GO:0005938; GO:0006886; GO:0006897; GO:0016197; GO:0016322; GO:0031398; GO:0031623; GO:0032456; GO:0032509; GO:0043130; GO:0045022; GO:0045752; GO:0046872; GO:0048471; GO:0051726; GO:0061357; GO:0120177; GO:1903688; GO:1990182; GO:2000274	SUBCELLULAR LOCATION: Cytoplasm, cell cortex {ECO:0000269|PubMed:11832215}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:11832215}. Note=Locates to vesicles present in the perinuclear regions of muscle cells and in the periphery of Garland cells of third-instar larvae.
P11146	HSP7B_DROME	reviewed	Heat shock 70 kDa protein cognate 2 (Heat shock 70 kDa protein 87D)	GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0005886; GO:0006457; GO:0006986; GO:0016192; GO:0016887; GO:0031072; GO:0034605; GO:0034620; GO:0042026; GO:0042623; GO:0044183; GO:0051082; GO:0051085; GO:0051787	
P81910	OR22B_DROME	reviewed	Odorant receptor 22b	GO:0004888; GO:0004984; GO:0005549; GO:0005886; GO:0007165; GO:0007608; GO:0016021; GO:0030425; GO:0032590; GO:0050911	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P82986	OR82A_DROME	reviewed	Odorant receptor 82a	GO:0004984; GO:0005549; GO:0005615; GO:0005886; GO:0007165; GO:0016021; GO:0032504; GO:0032590; GO:0050911	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P03896	NU2M_DROME	reviewed	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	GO:0005747; GO:0006120; GO:0008137; GO:0016021	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
Q99323	MYSN_DROME	reviewed	Myosin heavy chain, non-muscle (Myosin II) (Non-muscle MHC) (Zipper protein)	GO:0000281; GO:0001736; GO:0003774; GO:0003779; GO:0005516; GO:0005524; GO:0005623; GO:0005826; GO:0005829; GO:0005856; GO:0005929; GO:0005938; GO:0006936; GO:0007297; GO:0007298; GO:0007391; GO:0007395; GO:0007435; GO:0007443; GO:0007455; GO:0007496; GO:0008258; GO:0016318; GO:0016460; GO:0016461; GO:0030018; GO:0030239; GO:0031036; GO:0031252; GO:0032027; GO:0032154; GO:0032507; GO:0035017; GO:0035159; GO:0035277; GO:0035317; GO:0042060; GO:0042802; GO:0044291; GO:0045179; GO:0045200; GO:0045214; GO:0046663; GO:0046664; GO:0060289; GO:0060571; GO:0070986; GO:0071260; GO:0106037; GO:1901739; GO:1903688	SUBCELLULAR LOCATION: Cell projection, cilium {ECO:0000269|PubMed:27331610}. Note=Expression in neurons and scolopale cells is increased at the apical tips of cilia. {ECO:0000269|PubMed:27331610}.
Q9VKJ3	NU160_DROME	reviewed	Nuclear pore complex protein Nup160 homolog (Nuclear pore protein 160)	GO:0000724; GO:0005643; GO:0006406; GO:0006606; GO:0017056; GO:0031080; GO:0046822	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000269|PubMed:19197064}.
Q24567	NETA_DROME	reviewed	Netrin-A	GO:0005604; GO:0005829; GO:0007411; GO:0008045; GO:0008347; GO:0009887; GO:0009888; GO:0016358; GO:0031012; GO:0044295; GO:0048749; GO:0070983; GO:2000289	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.
Q8INK9	MSRB_DROME	reviewed	Methionine-R-sulfoxide reductase B1 (EC 1.8.4.12) (Selenoprotein R)	GO:0005654; GO:0005829; GO:0005856; GO:0006979; GO:0007015; GO:0007411; GO:0008270; GO:0008407; GO:0030041; GO:0030091; GO:0030240; GO:0033743	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9JLC3}. Nucleus {ECO:0000250|UniProtKB:Q9JLC3}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q9JLC3}.
P04197	MYB_DROME	reviewed	Myb protein	GO:0000278; GO:0000281; GO:0001228; GO:0003677; GO:0003700; GO:0005634; GO:0005700; GO:0005719; GO:0007030; GO:0007051; GO:0007088; GO:0007098; GO:0007099; GO:0007307; GO:0008283; GO:0008284; GO:0010971; GO:0030261; GO:0031523; GO:0045792; GO:0045893; GO:0045931; GO:0090282	SUBCELLULAR LOCATION: Nucleus. Chromosome.
P16621	LAR_DROME	reviewed	Tyrosine-protein phosphatase Lar (EC 3.1.3.48) (Protein-tyrosine-phosphate phosphohydrolase) (dLAR)	GO:0004725; GO:0005001; GO:0005925; GO:0006470; GO:0007155; GO:0007283; GO:0007399; GO:0007411; GO:0007412; GO:0008045; GO:0008201; GO:0008594; GO:0009925; GO:0016021; GO:0030424; GO:0031252; GO:0031290; GO:0032093; GO:0035335; GO:0045467; GO:0048477; GO:0048675; GO:0048841; GO:0051124; GO:0051491; GO:0060269; GO:0120034; GO:1903386	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
C0HL67	H33B_DROME	reviewed	Histone H3.3B (H3.B)	GO:0000786; GO:0003677; GO:0005634; GO:0005700; GO:0006334; GO:0006336; GO:0007140; GO:0030527; GO:0046982	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Chromosome {ECO:0000250}.
Q03427	LAMC_DROME	reviewed	Lamin-C (pG-IF)	GO:0005200; GO:0005635; GO:0005638; GO:0005652; GO:0006325; GO:0006342; GO:0007112; GO:0016020; GO:0030833; GO:0031081; GO:0034399; GO:0035989; GO:0060415; GO:0070732	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:7593280}. Nucleus lamina {ECO:0000269|PubMed:18723885, ECO:0000269|PubMed:27402967}. Note=Nuclear periphery (PubMed:7593280). In premeiotic nuclei of primary spermatocytes, localization to the nuclear lamina depends on type-B lamin Lam. In spermatocytes, temporarily depleted between anaphase I and telophase I, and anaphase II and telophase II. {ECO:0000269|PubMed:27402967, ECO:0000269|PubMed:7593280}.
Q9N2M8	HDC_DROME	reviewed	Headcase protein [Cleaved into: Headcase short protein]	GO:0002165; GO:0005737; GO:0007430; GO:0016246; GO:0030424; GO:0030425; GO:0035071; GO:0048471; GO:0048675; GO:0050768; GO:1904799	SUBCELLULAR LOCATION: Cytoplasm.
Q8IQ70	MCU_DROME	reviewed	Calcium uniporter protein, mitochondrial (Mitochondrial calcium uniporter)	GO:0005262; GO:0005739; GO:0006851; GO:0006979; GO:0007615; GO:0015292; GO:0031305; GO:0036444; GO:0051560; GO:0072375; GO:1990246	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:27568554}; Multi-pass membrane protein {ECO:0000269|PubMed:27568554}.
Q7KVW5	KCNN_DROME	reviewed	Small conductance calcium-activated potassium channel protein (Protein SK) (dSK)	GO:0005516; GO:0005886; GO:0006813; GO:0009881; GO:0016021; GO:0016057; GO:0016286; GO:0043005; GO:0043025; GO:0071805	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
Q08180	ICCR_DROME	reviewed	Irregular chiasm C-roughest protein (Protein IRREC)	GO:0001745; GO:0005886; GO:0005913; GO:0007156; GO:0007520; GO:0016021; GO:0016202; GO:0016324; GO:0030165; GO:0042802; GO:0045177; GO:0046666; GO:0046667; GO:0048749	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:7503814}; Single-pass type I membrane protein {ECO:0000269|PubMed:7503814}.
P09083	GSBN_DROME	reviewed	Protein gooseberry-neuro (BSH4) (Protein gooseberry proximal)	GO:0000977; GO:0003677; GO:0005634; GO:0006355; GO:0007367; GO:0022008	SUBCELLULAR LOCATION: Nucleus.
Q9V3U0	HMLL_DROME	reviewed	Long-chain-fatty-acid--CoA ligase heimdall (EC 6.2.1.3) (Very long-chain-fatty-acid--CoA ligase double bubble)	GO:0001676; GO:0003996; GO:0004467; GO:0005524; GO:0005623; GO:0006631; GO:0006633; GO:0007498; GO:0015645; GO:0045938; GO:0070050; GO:0070328; GO:0102391	
P02515	HSP22_DROME	reviewed	Heat shock protein 22	GO:0005759; GO:0006979; GO:0008340; GO:0009408; GO:0042802; GO:0051082; GO:0061077	
P42283	LOLA1_DROME	reviewed	Longitudinals lacking protein, isoform G	GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007409; GO:0007411; GO:0007464; GO:0007526; GO:0008406; GO:0016199; GO:0035167; GO:0044719; GO:0045467; GO:0045476; GO:0045893; GO:0046872; GO:0048813	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8050351}.
P22979	HSP6C_DROME	reviewed	Heat shock protein 67B3 (Heat shock 18 kDa protein)	GO:0009408; GO:0010506; GO:0010998; GO:0051082; GO:0061077; GO:1903061	
Q7K4H4	NO66_DROME	reviewed	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66)	GO:0005506; GO:0005634; GO:0005730; GO:0016706; GO:0032453; GO:0034720; GO:0045892; GO:0051864; GO:0070544	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9V9I4	OR42B_DROME	reviewed	Odorant receptor 42b	GO:0004984; GO:0005549; GO:0005886; GO:0007165; GO:0007608; GO:0016021; GO:0032590; GO:0050911	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9W123	POF_DROME	reviewed	Protein painting of fourth (Zeste-interacting protein 16) (Zip16)	GO:0003682; GO:0003723; GO:0003729; GO:0005634; GO:0005694; GO:0005700; GO:0010628; GO:0030849	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11353870}. Chromosome {ECO:0000269|PubMed:11353870}. Note=Specifically binds to the fourth chromosome.
Q9VPH2	PRI2_DROME	reviewed	DNA primase large subunit (EC 2.7.7.-) (Suppressor of fat facets 240)	GO:0000278; GO:0001745; GO:0003677; GO:0003896; GO:0005658; GO:0006260; GO:0006261; GO:0006269; GO:0046872; GO:0051539	
Q9VMA0	NSE1_DROME	reviewed	Non-structural maintenance of chromosomes element 1 homolog (Non-SMC element 1 homolog) (EC 2.3.2.27)	GO:0000724; GO:0004842; GO:0005634; GO:0006281; GO:0006301; GO:0008270; GO:0016567; GO:0030915; GO:2001022	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9VB74	NKAP_DROME	reviewed	NKAP family protein CG6066	GO:0000398; GO:0003682; GO:0007219; GO:0045892; GO:0071013	
P25007	PPIA_DROME	reviewed	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (Cyclosporin A-binding protein) (Rotamase)	GO:0003755; GO:0005634; GO:0005737; GO:0005829; GO:0016018; GO:0042026; GO:0051082	SUBCELLULAR LOCATION: Cytoplasm.
Q9VCA2	ORCT_DROME	reviewed	Organic cation transporter protein	GO:0006811; GO:0006915; GO:0016021; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9V3N2	OR46B_DROME	reviewed	Odorant receptor 46a, isoform B	GO:0004984; GO:0005549; GO:0005886; GO:0007165; GO:0007608; GO:0016021; GO:0032590; GO:0050911	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P04323	POL3_DROME	reviewed	Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074	
P10394	POL4_DROME	reviewed	Retrovirus-related Pol polyprotein from transposon 412 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074	
Q9XYN7	PSB3_DROME	reviewed	Proteasome subunit beta type-3 (EC 3.4.25.1) (20S proteasome subunit beta-3)	GO:0000502; GO:0004175; GO:0004298; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005839; GO:0007623; GO:0008063; GO:0010498; GO:0010499; GO:0019774; GO:0043161	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PROSITE-ProRule:PRU00809}. Nucleus {ECO:0000250}.
P61849	NEMS_DROME	reviewed	Dromyosuppressin (TDVDHVFLRFamide)	GO:0005184; GO:0005615; GO:0007218; GO:0008344; GO:0010459; GO:0045822; GO:0045986; GO:0060457; GO:0071855	SUBCELLULAR LOCATION: Secreted.
Q9W0G6	MSD5_DROME	reviewed	Augmin complex subunit msd5 (Mitotic spindle density protein 5)	GO:0005737; GO:0005819; GO:0005874; GO:0007049; GO:0051301	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:19369198}.
P40304	PSB1_DROME	reviewed	Proteasome subunit beta type-1 (EC 3.4.25.1) (Proteasome 26 kDa subunit)	GO:0000502; GO:0004175; GO:0004298; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005839; GO:0007623; GO:0008063; GO:0010498; GO:0010499; GO:0019774; GO:0043161	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PROSITE-ProRule:PRU00809}. Nucleus {ECO:0000250}.
P40797	PNUT_DROME	reviewed	Protein peanut	GO:0000281; GO:0003779; GO:0003924; GO:0005525; GO:0005739; GO:0005886; GO:0005940; GO:0006915; GO:0007349; GO:0008017; GO:0015630; GO:0016324; GO:0031105; GO:0031625; GO:0032154; GO:0042803; GO:0043065; GO:0045171; GO:0045572; GO:0060271; GO:0061640; GO:0070938	SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000269|PubMed:8181057}; Peripheral membrane protein {ECO:0000269|PubMed:8181057}. Cleavage furrow {ECO:0000269|PubMed:8181057}. Cytoplasm, cell cortex {ECO:0000269|PubMed:15818553}. Note=Localized to the cleavage furrow of dividing cells during cytokinesis and to the intercellular bridge connecting postmitotic daughter cells. Equally found on the cell surfaces of the embryonic central nervous system and on the apical membranes of developing photoreceptor cells in the eye imaginal disk (PubMed:8181057). Colocalizes with hil at the cell cortex (PubMed:15818553). {ECO:0000269|PubMed:15818553, ECO:0000269|PubMed:8181057}.
Q8IQF1	MOCS1_DROME	reviewed	Molybdenum cofactor biosynthesis protein 1 [Includes: GTP 3',8-cyclase (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A); Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)]	GO:0002121; GO:0005525; GO:0006777; GO:0019008; GO:0046872; GO:0051539; GO:0061798; GO:0061799	
Q7JQF1	OAMB_DROME	reviewed	Octopamine receptor Oamb (Octopamine receptor in mushroom bodies)	GO:0000122; GO:0004930; GO:0004989; GO:0004993; GO:0005623; GO:0005887; GO:0006874; GO:0006979; GO:0007187; GO:0007211; GO:0007268; GO:0007612; GO:0008049; GO:0008227; GO:0010841; GO:0016021; GO:0030425; GO:0030594; GO:0030728; GO:0042594; GO:0045202; GO:0051482; GO:0060278; GO:0060279; GO:0090328; GO:1904068; GO:1905050	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.
P07207	NOTCH_DROME	reviewed	Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]	GO:0001708; GO:0001745; GO:0002052; GO:0002213; GO:0003682; GO:0004888; GO:0005509; GO:0005623; GO:0005634; GO:0005654; GO:0005737; GO:0005768; GO:0005769; GO:0005770; GO:0005788; GO:0005796; GO:0005829; GO:0005886; GO:0005887; GO:0005912; GO:0005915; GO:0006110; GO:0007015; GO:0007219; GO:0007293; GO:0007297; GO:0007298; GO:0007314; GO:0007346; GO:0007391; GO:0007398; GO:0007400; GO:0007403; GO:0007405; GO:0007411; GO:0007419; GO:0007422; GO:0007423; GO:0007440; GO:0007446; GO:0007447; GO:0007450; GO:0007451; GO:0007455; GO:0007464; GO:0007473; GO:0007474; GO:0007476; GO:0007478; GO:0007498; GO:0007519; GO:0007521; GO:0007616; GO:0008045; GO:0008284; GO:0008340; GO:0008347; GO:0008356; GO:0008407; GO:0008587; GO:0009608; GO:0009950; GO:0009952; GO:0009986; GO:0010001; GO:0010628; GO:0010629; GO:0014019; GO:0016021; GO:0016330; GO:0016333; GO:0016348; GO:0016360; GO:0022416; GO:0030139; GO:0030154; GO:0030707; GO:0030708; GO:0030713; GO:0030718; GO:0030720; GO:0032991; GO:0035003; GO:0035153; GO:0035162; GO:0035165; GO:0035167; GO:0035171; GO:0035172; GO:0035204; GO:0035214; GO:0035222; GO:0036011; GO:0036099; GO:0036335; GO:0040008; GO:0042067; GO:0042676; GO:0042686; GO:0042688; GO:0042689; GO:0042691; GO:0043525; GO:0043697; GO:0045316; GO:0045466; GO:0045595; GO:0045893; GO:0045944; GO:0046329; GO:0046331; GO:0046666; GO:0046667; GO:0046716; GO:0046843; GO:0048052; GO:0048190; GO:0048477; GO:0048542; GO:0048664; GO:0048665; GO:0048749; GO:0048803; GO:0048863; GO:0050767; GO:0050768; GO:0050877; GO:0051489; GO:0060250; GO:0060288; GO:0060289; GO:0060571; GO:0061331; GO:0061382; GO:0097150; GO:1900087; GO:1902692; GO:1990433; GO:2000035; GO:2000048	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17329366}; Single-pass type I membrane protein {ECO:0000269|PubMed:17329366}. Endosome {ECO:0000269|PubMed:17329366}. Note=Transported to early endosomes by O-fut1 (PubMed:17329366).; SUBCELLULAR LOCATION: Processed neurogenic locus Notch protein: Nucleus. Note=Upon activation and S3 cleavage, it is released from the cell membrane and enters into the nucleus in conjunction with Su(H).
