Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
P38077	ATPG_YEAST	reviewed	ATP synthase subunit gamma, mitochondrial (F-ATPase gamma subunit)	GO:0000275; GO:0005739; GO:0005756; GO:0006754; GO:0015986; GO:0046933	SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane; Peripheral membrane protein.
P40047	ALDH5_YEAST	reviewed	Aldehyde dehydrogenase 5, mitochondrial (EC 1.2.1.5)	GO:0004029; GO:0004030; GO:0005739; GO:0005759; GO:0006068; GO:0019413	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:9473035}.
Q01802	AATM_YEAST	reviewed	Aspartate aminotransferase, mitochondrial (EC 2.6.1.1) (Transaminase A)	GO:0001300; GO:0001302; GO:0004069; GO:0005739; GO:0005759; GO:0006103; GO:0006531; GO:0006533; GO:0006536; GO:0009058; GO:0030170	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}.
P80235	CACM_YEAST	reviewed	Putative mitochondrial carnitine O-acetyltransferase (EC 2.3.1.7)	GO:0004092; GO:0004095; GO:0005739; GO:0005743; GO:0006631; GO:0009437	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Peripheral membrane protein; Intermembrane side.
Q01532	BLH1_YEAST	reviewed	Cysteine proteinase 1, mitochondrial (EC 3.4.22.40) (Bleomycin hydrolase) (BLM hydrolase) (Homocysteine-thiolactonase) (HTLase) (Hcy-thiolactonase) (Leucine aminopeptidase 3) (Y3)	GO:0000122; GO:0000978; GO:0003690; GO:0003697; GO:0003729; GO:0004197; GO:0005737; GO:0005739; GO:0008234; GO:0009636; GO:0043418; GO:0046677	SUBCELLULAR LOCATION: Isoform Cytoplasmic: Cytoplasm.; SUBCELLULAR LOCATION: Isoform Mitochondrial: Mitochondrion.
P38731	ARN1_YEAST	reviewed	Siderophore iron transporter ARN1 (Ferrichrome permease)	GO:0000324; GO:0005634; GO:0005737; GO:0005768; GO:0005774; GO:0005886; GO:0005887; GO:0006879; GO:0010008; GO:0015343; GO:0015891; GO:0031410; GO:0055085; GO:0071944	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12721368}; Multi-pass membrane protein {ECO:0000269|PubMed:16847258}. Endosome membrane {ECO:0000269|PubMed:10748025}; Multi-pass membrane protein {ECO:0000269|PubMed:16847258}.
Q06697	CDC73_YEAST	reviewed	Cell division control protein 73 (RNA polymerase-associated protein CDC73)	GO:0000993; GO:0003682; GO:0005634; GO:0006362; GO:0006368; GO:0016570; GO:0016593; GO:0031124; GO:0032968; GO:0034402; GO:0035327; GO:0045910; GO:0090262; GO:1990269; GO:2001165; GO:2001173; GO:2001209; GO:2001255	SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:15643076, ECO:0000269|PubMed:9032243}.
P00830	ATPB_YEAST	reviewed	ATP synthase subunit beta, mitochondrial (EC 7.1.2.2)	GO:0005524; GO:0005739; GO:0005743; GO:0005753; GO:0005754; GO:0005758; GO:0005829; GO:0015986; GO:0042776; GO:0045261; GO:0046933; GO:0046961	SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane. Note=Peripheral membrane protein.
P38770	BRL1_YEAST	reviewed	Nucleus export protein BRL1 (BRR6-like protein 1)	GO:0005635; GO:0005783; GO:0006998; GO:0015031; GO:0016021; GO:0031965; GO:0051028; GO:0055088	SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000269|PubMed:15882446}; Multi-pass membrane protein {ECO:0000269|PubMed:15882446}.
P25300	BUD5_YEAST	reviewed	Bud site selection protein 5	GO:0000131; GO:0005088; GO:0005935; GO:0005938; GO:0007120; GO:0007121; GO:0007264	SUBCELLULAR LOCATION: Bud neck. Cytoplasm, cell cortex. Note=In haploid cells, forms double rings that encircle the mother-bud neck and split upon cytokinesis, each progeny cell inheriting BUD5 at the axial division remnant. In diploid cells, localizes to the poles of the cell.
P0CX13	COS3_YEAST	reviewed	Protein COS3	GO:0000324; GO:0005768; GO:0005886; GO:0006883; GO:0016021; GO:0043328	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P43568	CAK1_YEAST	reviewed	Serine/threonine-protein kinase CAK1 (EC 2.7.11.22) (CDK-activating kinase)	GO:0000086; GO:0004693; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0008353; GO:0019912; GO:0045944; GO:0051321; GO:0060633; GO:0070985	
P29465	CHS3_YEAST	reviewed	Chitin synthase 3 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 3) (Class-IV chitin synthase 3)	GO:0000131; GO:0004100; GO:0005628; GO:0005737; GO:0005783; GO:0005886; GO:0005935; GO:0016021; GO:0030428; GO:0030476; GO:0030659; GO:0031505; GO:0034221; GO:0043332; GO:0045009; GO:0097271	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12928491, ECO:0000269|PubMed:17519287}; Multi-pass membrane protein {ECO:0000255}. Bud neck {ECO:0000269|PubMed:16818716, ECO:0000269|PubMed:8909536}. Cytoplasmic vesicle membrane {ECO:0000269|PubMed:12928491, ECO:0000269|PubMed:8970154}; Multi-pass membrane protein {ECO:0000255}. Note=Localizes to a ring on the surface of cells about to undergo bud emergence and in the mother-bud neck of small-budded cells (PubMed:8909536). Delocalized throughout the plasma membrane during heat shock (PubMed:12928491). Also localizes to intracellular membrane-bound particles called chitosomes, proposed to act as a reservoir for regulated transport of chitin synthase enzymes to the division septum (PubMed:8970154, PubMed:12928491). {ECO:0000269|PubMed:12928491, ECO:0000269|PubMed:8909536, ECO:0000269|PubMed:8970154}.
P32462	ERG24_YEAST	reviewed	Delta(14)-sterol reductase (EC 1.3.1.70) (C-14 sterol reductase) (Sterol C14-reductase)	GO:0005783; GO:0006696; GO:0016126; GO:0030176; GO:0050613; GO:0050661	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P35195	ECM15_YEAST	reviewed	UPF0045 protein ECM15 (Extracellular mutant protein 15)	GO:0005634; GO:0005737; GO:0005829	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P38167	ECM21_YEAST	reviewed	Protein ECM21 (Extracellular mutant protein 21)	GO:0005737; GO:0005829; GO:0031625; GO:0070086; GO:0071555	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q01649	CIK1_YEAST	reviewed	Spindle pole body-associated protein CIK1 (Chromosome instability and karyogamy protein 1)	GO:0000742; GO:0000743; GO:0003777; GO:0005634; GO:0005737; GO:0005816; GO:0005819; GO:0005871; GO:0005874; GO:0008017; GO:0051321; GO:0060236	SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body.
P40353	ATF1_YEAST	reviewed	Alcohol O-acetyltransferase 1 (AATase 1) (EC 2.3.1.84) (EC 3.1.2.20)	GO:0004026; GO:0005783; GO:0005789; GO:0005811; GO:0008080; GO:0044419; GO:0047617; GO:1901089	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:15042596, ECO:0000269|PubMed:25093817, ECO:0000269|PubMed:28497697}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:25093817}; Peripheral membrane protein {ECO:0000269|PubMed:25093817}. Note=Traffics to lipid droplets during the stationary phase (PubMed:25093817). {ECO:0000269|PubMed:25093817}.
P23293	BUR1_YEAST	reviewed	Serine/threonine-protein kinase BUR1 (EC 2.7.11.22) (EC 2.7.11.23) (Bypass UAS requirement protein 1) (Suppressor of GPA1-Vall50 mutation protein 1)	GO:0000307; GO:0000790; GO:0004693; GO:0005524; GO:0005634; GO:0005694; GO:0006368; GO:0006468; GO:0008024; GO:0008134; GO:0008353; GO:0030332; GO:0032968; GO:0044212; GO:0045944; GO:0051571; GO:0070816	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
P27680	COQ3_YEAST	reviewed	Ubiquinone biosynthesis O-methyltransferase, mitochondrial (3,4-dihydroxy-5-hexaprenylbenzoate methyltransferase) (DHHB methyltransferase) (DHHB-MT) (DHHB-MTase) (3-demethylubiquinol 3-O-methyltransferase) (EC 2.1.1.64) (3-demethylubiquinone-6 3-O-methyltransferase) (Hexaprenyldihydroxybenzoate methyltransferase) (Polyprenyldihydroxybenzoate methyltransferase) (EC 2.1.1.114)	GO:0004395; GO:0005739; GO:0005743; GO:0006744; GO:0008425; GO:0008689; GO:0019898; GO:0031314; GO:0061543; GO:1990886	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03190, ECO:0000269|PubMed:10419476, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03190, ECO:0000269|PubMed:10419476}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03190, ECO:0000269|PubMed:10419476}.
Q06680	CND3_YEAST	reviewed	Condensin complex subunit 3 (CAPG homolog)	GO:0000070; GO:0000793; GO:0000799; GO:0003682; GO:0005737; GO:0007076; GO:0007130; GO:0010032; GO:0051301; GO:0051307; GO:0070058; GO:0070550; GO:1903342	SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Chromosome. Note=In interphase cells, the majority of the condensin complex is found in the cytoplasm, while a minority of the complex is associated with chromatin. A subpopulation of the complex however remains associated with chromosome foci in interphase cells. During mitosis, most of the condensin complex is associated with the chromatin. At the onset of prophase, condensin associates with chromosome arms and to chromosome condensation. Dissociation from chromosomes is observed in late telophase.
P47129	ACF4_YEAST	reviewed	Assembly-complementing factor 4		
P47001	CIS3_YEAST	reviewed	Cell wall mannoprotein CIS3 (Covalently-linked cell wall protein 5/11) (Protein with internal repeats 4) (Soluble cell wall protein 8)	GO:0000324; GO:0005199; GO:0005576; GO:0005783; GO:0005886; GO:0005934; GO:0009277; GO:0031505; GO:0071944	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000269|PubMed:10438739, ECO:0000269|PubMed:12898712, ECO:0000269|PubMed:15781460, ECO:0000269|PubMed:9301021, ECO:0000269|PubMed:9748433}. Note=Covalently attached to the cell wall. Localizes predominantly on the surface of growing buds.
Q05955	ADY4_YEAST	reviewed	Accumulates dyads protein 4	GO:0005198; GO:0005737; GO:0030437; GO:0035974; GO:0051301	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body {ECO:0000269|PubMed:12796288}. Note=Localizes to the meiotic outer plaque of the SPB, at the end of the meiotic spindles.
P0CZ17	ASP21_YEAST	reviewed	L-asparaginase 2-1 (EC 3.5.1.1) (L-asparaginase II) (L-asparagine amidohydrolase II) (ASP II)	GO:0004067; GO:0005576; GO:0005635; GO:0005783; GO:0006530; GO:0006995; GO:0030287; GO:0042597	SUBCELLULAR LOCATION: Secreted. Periplasm.
Q12438	GLRX6_YEAST	reviewed	Monothiol glutaredoxin-6	GO:0000324; GO:0004362; GO:0005506; GO:0005789; GO:0005794; GO:0005796; GO:0005801; GO:0009055; GO:0015035; GO:0016021; GO:0034599; GO:0045454; GO:0051537	SUBCELLULAR LOCATION: Vacuole {ECO:0000269|PubMed:14562095}.
Q06551	ERFB_YEAST	reviewed	Palmitoyltransferase ERF2 (EC 2.3.1.225) (DHHC cysteine-rich domain-containing protein ERF2) (Ras protein acyltransferase)	GO:0005783; GO:0005794; GO:0006612; GO:0016409; GO:0018230; GO:0018345; GO:0019706; GO:0030176; GO:0031211; GO:0032541; GO:0097038	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10490616, ECO:0000269|PubMed:12379641}; Multi-pass membrane protein {ECO:0000269|PubMed:10490616, ECO:0000269|PubMed:12379641}.
P15315	CUP2_YEAST	reviewed	Transcriptional activator protein CUP2 (Copper-fist transcription factor)	GO:0000978; GO:0000981; GO:0005507; GO:0005634; GO:0006357; GO:0006878; GO:0006879; GO:0045944; GO:0046688	SUBCELLULAR LOCATION: Nucleus.
P36033	FRE2_YEAST	reviewed	Ferric/cupric reductase transmembrane component 2 (EC 1.16.1.9) (Ferric-chelate reductase 2)	GO:0000293; GO:0000324; GO:0005886; GO:0006826; GO:0006879; GO:0015677; GO:0016021; GO:0046872; GO:0052851	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:8164662}; Multi-pass membrane protein {ECO:0000269|PubMed:8164662}.
P41912	ERFD_YEAST	reviewed	Ras modification protein ERF4 (Hyperactive Ras suppressor protein 5)	GO:0002178; GO:0005783; GO:0006612; GO:0018230; GO:0018345; GO:0031211; GO:0042406	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12379641}; Peripheral membrane protein {ECO:0000269|PubMed:12379641}.
P0C155	CBPS2_YEAST	reviewed	Putative carboxypeptidase YOL153C (EC 3.4.17.-)	GO:0000328; GO:0004180; GO:0004181; GO:0006807; GO:0016021; GO:0046872; GO:0051603	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
P81449	ATPJ_YEAST	reviewed	ATP synthase subunit e, mitochondrial (ATPase subunit e) (Translocase of the inner membrane protein 11)	GO:0000276; GO:0005198; GO:0005739; GO:0015078; GO:0015986; GO:0042407; GO:0051259	SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane.
Q04930	CRF1_YEAST	reviewed	Transcription factor CRF1 (Corepressor with FHL1 protein 1)	GO:0000790; GO:0003714; GO:0005634; GO:0005737; GO:0010688	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15620355}. Nucleus {ECO:0000269|PubMed:15620355}. Note=The nuclear location is negatively regulated by the TOR pathway.
P19516	COX11_YEAST	reviewed	Cytochrome c oxidase assembly protein COX11, mitochondrial	GO:0005507; GO:0005739; GO:0005740; GO:0005743; GO:0005758; GO:0005761; GO:0009060; GO:0016021; GO:0034622	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Single-pass membrane protein; Intermembrane side {ECO:0000269|PubMed:22984289}. Note=Intrinsic component of the inner-membrane.
P47039	BNA3_YEAST	reviewed	Probable kynurenine--oxoglutarate transaminase BNA3 (EC 2.6.1.7) (Biosynthesis of nicotinic acid protein 3) (Kynurenine aminotransferase)	GO:0005737; GO:0005739; GO:0016212; GO:0030170; GO:0034276; GO:0047536; GO:0097053	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}.
P32629	ANP1_YEAST	reviewed	Mannan polymerase II complex ANP1 subunit (M-Pol II subunit ANP1) (Aminonitrophenyl propanediol resistance protein)	GO:0000009; GO:0000030; GO:0000032; GO:0000136; GO:0000137; GO:0005789; GO:0006487	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11095735}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Golgi apparatus membrane {ECO:0000269|PubMed:10713261, ECO:0000269|PubMed:9430634, ECO:0000269|PubMed:9434768}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Note=Cis-Golgi (PubMed:9430634). Recycles between endoplasmic reticulum and Golgi (PubMed:11095735). {ECO:0000269|PubMed:11095735, ECO:0000269|PubMed:9430634}.
Q12380	ATG5_YEAST	reviewed	Autophagy protein 5	GO:0000045; GO:0000407; GO:0000422; GO:0005634; GO:0005776; GO:0005829; GO:0006501; GO:0006995; GO:0008047; GO:0015031; GO:0016020; GO:0016236; GO:0016787; GO:0032258; GO:0034045; GO:0034274; GO:0034727; GO:0044805; GO:0061908; GO:0120095	SUBCELLULAR LOCATION: Preautophagosomal structure membrane {ECO:0000269|PubMed:11689437, ECO:0000269|PubMed:15155809, ECO:0000269|PubMed:17295840, ECO:0000269|PubMed:18497569, ECO:0000269|PubMed:23064152, ECO:0000269|PubMed:23549786}; Peripheral membrane protein {ECO:0000269|PubMed:11689437, ECO:0000269|PubMed:15155809, ECO:0000269|PubMed:17295840, ECO:0000269|PubMed:18497569, ECO:0000269|PubMed:23064152, ECO:0000269|PubMed:23549786}. Note=Localizes to the isolation membrane (IM), a membrane sac which is generated from the pre-autophagosomal structure (PAS). Ultimately, the IM expands to become a mature autophagosome. Localizes also to a dot at the junction between the IM and the vacuolar membrane, termed the vacuole-IM contact site (VICS). Correct localization to the PAS requires ATG21.
P32190	GLPK_YEAST	reviewed	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	GO:0004370; GO:0005524; GO:0005737; GO:0005739; GO:0006071; GO:0006641; GO:0016310; GO:0019563; GO:0046167	
P38823	DMA1_YEAST	reviewed	E3 ubiquitin-protein ligase DMA1 (EC 2.3.2.27) (Checkpoint forkhead associated with RING domains-containing protein 1) (Defective in mitotic arrest protein 1) (RING-type E3 ubiquitin transferase DMA1)	GO:0000132; GO:0000151; GO:0000921; GO:0004842; GO:0005737; GO:0005829; GO:0006511; GO:0016567; GO:0031030; GO:0031578; GO:0032153; GO:0032186; GO:0044732; GO:0046872; GO:0051865; GO:0061630; GO:0090337; GO:0097271; GO:1902364	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
P20081	FKBP_YEAST	reviewed	FK506-binding protein 1 (FKBP) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (EC 5.2.1.8) (Rapamycin-binding protein)	GO:0000413; GO:0003755; GO:0005527; GO:0005634; GO:0005737; GO:0005739; GO:0006325; GO:0006457; GO:0061077; GO:1901710	SUBCELLULAR LOCATION: Cytoplasm. Mitochondrion {ECO:0000269|PubMed:16823961}.
P53720	DUS2_YEAST	reviewed	tRNA-dihydrouridine(20) synthase [NAD(P)+] (EC 1.3.1.91) (Protein SMM1) (tRNA-dihydrouridine synthase 2)	GO:0005634; GO:0005737; GO:0006400; GO:0008033; GO:0017150; GO:0050660; GO:0102264	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
Q04399	GMC1_YEAST	reviewed	Putative multicopper oxidase GMC1 (EC 1.-.-.-) (Grand meiotic recombination cluster protein 1)	GO:0000329; GO:0004322; GO:0005507; GO:0010106; GO:0033215; GO:0034755; GO:0051321; GO:0070193	
P38737	ECM29_YEAST	reviewed	Proteasome component ECM29 (Extracellular mutant protein 29)	GO:0000502; GO:0005634; GO:0005737; GO:0043248; GO:0060090	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P28003	FUN19_YEAST	reviewed	SWIRM domain-containing protein FUN19	GO:0003677; GO:0003682; GO:0003713; GO:0005634; GO:0006338; GO:0006357; GO:0016573; GO:0035066; GO:0070461	
P09201	F16P_YEAST	reviewed	Fructose-1,6-bisphosphatase (FBPase) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase)	GO:0005737; GO:0005829; GO:0005986; GO:0006000; GO:0006002; GO:0006094; GO:0030388; GO:0042132; GO:0042597; GO:0046872; GO:0072593	
P60010	ACT_YEAST	reviewed	Actin	GO:0000001; GO:0000011; GO:0000132; GO:0000142; GO:0000812; GO:0000916; GO:0001300; GO:0005200; GO:0005524; GO:0005884; GO:0006281; GO:0006887; GO:0006897; GO:0007119; GO:0009306; GO:0015629; GO:0016573; GO:0030010; GO:0030050; GO:0030476; GO:0030479; GO:0031011; GO:0031505; GO:0032432; GO:0034599; GO:0035267; GO:0042802	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
Q06338	BCP1_YEAST	reviewed	Protein BCP1	GO:0000055; GO:0000079; GO:0000132; GO:0005634; GO:0005737; GO:0005813; GO:0006611; GO:0006974; GO:0007052; GO:0015631; GO:0019207; GO:0034453; GO:0090307; GO:0097431	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12912920}. Nucleus {ECO:0000269|PubMed:12912920}.
P53286	BTN2_YEAST	reviewed	Protein BTN2 (Batten disease protein 2)	GO:0000149; GO:0005634; GO:0005770; GO:0005829; GO:0006457; GO:0006865; GO:0006885; GO:0006886; GO:0034399; GO:0034504; GO:0042147; GO:0048471; GO:0051087	SUBCELLULAR LOCATION: Cytoplasm. Late endosome.
O13558	BSC3_YEAST	reviewed	Putative uncharacterized protein BSC3		
P14724	CDC26_YEAST	reviewed	Anaphase-promoting complex subunit CDC26 (Cell division control protein 26)	GO:0005634; GO:0005680; GO:0005829; GO:0007049; GO:0016567; GO:0030071; GO:0031145; GO:0031497; GO:0051301	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
P38903	2A5D_YEAST	reviewed	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform (PP2A, B subunit, B' delta isoform) (Protein RTS1) (Protein SCS1)	GO:0000159; GO:0000776; GO:0000780; GO:0005634; GO:0005737; GO:0005816; GO:0005829; GO:0005935; GO:0006470; GO:0007165; GO:0019888; GO:0031107; GO:0031134; GO:0031578; GO:0031952; GO:0032186; GO:0034613; GO:0051754; GO:0070199; GO:0072542; GO:2000786	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:7565713}. Nucleus {ECO:0000269|PubMed:7565713}.
P16661	ALG1_YEAST	reviewed	Chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142) (Asparagine-linked glycosylation protein 1) (Beta-1,4-mannosyltransferase) (GDP-Man:GlcNAc2-PP-dolichol mannosyltransferase) (GDP-mannose-dolichol diphosphochitobiose mannosyltransferase)	GO:0004578; GO:0005783; GO:0005789; GO:0006486; GO:0006487; GO:0006490; GO:0016021; GO:0019187	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
P0CX12	COS2_YEAST	reviewed	Protein COS2	GO:0000324; GO:0005768; GO:0016021; GO:0043328	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P08566	ARO1_YEAST	reviewed	Pentafunctional AROM polypeptide [Includes: 3-dehydroquinate synthase (DHQS) (EC 4.2.3.4); 3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS); Shikimate kinase (SK) (EC 2.7.1.71); 3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10); Shikimate dehydrogenase (EC 1.1.1.25)]	GO:0003855; GO:0003856; GO:0003866; GO:0004764; GO:0004765; GO:0005524; GO:0005737; GO:0009073; GO:0009423; GO:0046872	SUBCELLULAR LOCATION: Cytoplasm.
P43542	COS4_YEAST	reviewed	Protein COS4	GO:0000324; GO:0000329; GO:0005634; GO:0005737; GO:0005768; GO:0016021; GO:0043328	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P25373	GLRX1_YEAST	reviewed	Glutaredoxin-1 (Glutathione-dependent oxidoreductase 1)	GO:0004362; GO:0004364; GO:0004602; GO:0005634; GO:0005737; GO:0009055; GO:0010731; GO:0015035; GO:0034599; GO:0045454	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q06156	CND1_YEAST	reviewed	Condensin complex subunit 1 (XCAP-D2 homolog)	GO:0000070; GO:0000779; GO:0000799; GO:0003682; GO:0005730; GO:0007076; GO:0007130; GO:0010032; GO:0030466; GO:0042393; GO:0043007; GO:0051301; GO:0051304; GO:0051307; GO:0070058; GO:1903342	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11854418}. Chromosome {ECO:0000269|PubMed:11854418}. Note=Nuclear throughout the cell cycle. During mitosis, most of the condensin complex is associated with the chromatin. At the onset of prophase, condensin associates with chromosome arms and to chromosome condensation. At anaphase, it is enriched at rDNA. Dissociation from chromosomes is observed in late telophase.
